@relation Attenuation.AccessLink.Binary_2

@attribute TestID numeric
@attribute AP_RSSI numeric
@attribute AP_TxRate numeric
@attribute AP_Noise numeric
@attribute AP_MCS {MCS7,MCS6,MCS5,MCS4,MCS2,MCS1,MCS0,5.5M,MCS3}
@attribute AP_Throughput numeric
@attribute AP_FDR numeric
@attribute Client_RSSI numeric
@attribute Client_TxRate numeric
@attribute Client_Noise numeric
@attribute Client_MCS numeric
@attribute Client_Throughput {MCS7,MCS5,MCS4,MCS3,MCS2,MCS1,MCS0,5.5M,MCS6,11.0M}
@attribute Client_FDR numeric
@attribute iPerf_Throughput numeric
@attribute GoPing_Min numeric
@attribute GoPing_Avg numeric
@attribute GoPing_Max numeric
@attribute GoPing_Std.Dev numeric
@attribute GoPing_Loss numeric
@attribute class {0,1}

@data
364,-68,65,-95,MCS7,57.2,0.896259,43.32,-67,65,-95,MCS7,50.8,0.88133,357.25,704.632089,851.86,122.226507,0,0
365,-67,65,-95,MCS7,56.9,0.896226,43.37,-66,65,-95,MCS7,54.1,0.881147,651.18,757.364298,872.33,34.607845,0,0
366,-67,65,-95,MCS7,56.9,0.896985,43.533333,-67,65,-95,MCS7,54.1,0.882033,668.76,754.332245,882.95,31.874346,0,0
367,-67,65,-95,MCS7,57.2,0.897669,43.503333,-67,65,-95,MCS7,52.9,0.882164,665.52,755.832521,828.31,32.945653,0,0
368,-68,65,-95,MCS7,53.8,0.897978,43.48,-67,65,-95,MCS7,51.5,0.882044,233.51,705.910614,836.77,142.218823,0.06,0
369,-68,65,-95,MCS7,56.9,0.898004,43.343333,-68,65,-95,MCS7,50.5,0.882696,223.03,348.938182,498.01,39.362025,0,1
370,-67,65,-95,MCS7,56.1,0.898463,43.653333,-67,65,-95,MCS7,53.7,0.883164,492.87,729.074387,869.57,58.685138,0,0
371,-67,65,-95,MCS7,56.9,0.896586,43.8,-67,65,-95,MCS7,54.9,0.861986,1.56,650.467297,847.08,224.502791,0.06,0
372,-67,65,-95,MCS7,56.9,0.897667,43.636667,-68,65,-95,MCS7,54.1,0.859745,340.78,751.619688,843.49,44.371102,0.01,0
373,-67,65,-95,MCS7,57.2,0.898952,42.9,-67,65,-95,MCS7,50.8,0.864857,168.74,281.406998,359.86,35.845743,0.02,1
374,-68,65,-95,MCS7,57.2,0.898272,43.386667,-67,65,-95,MCS7,50.3,0.869415,262.34,683.605,847,145.120283,0,0
375,-69,65,-95,MCS7,56.9,0.898703,43.486667,-67,65,-95,MCS7,54.1,0.872043,641.34,754.442612,852.95,34.017088,0,0
376,-69,65,-95,MCS7,56.9,0.898276,43.31,-65,65,-95,MCS7,54.9,0.874344,678.92,756.491368,877,35.478392,0,0
377,-67,65,-95,MCS7,56.9,0.898355,43.6,-65,65,-95,MCS7,54.1,0.875827,656.51,752.300807,846.63,34.209574,0,0
378,-66,65,-95,MCS7,55.9,0.898632,43.37,-66,65,-95,MCS7,52.9,0.877772,31.86,715.238512,869.84,147.741003,0.04,0
379,-68,65,-95,MCS7,56.9,0.898614,43.136667,-65,65,-95,MCS7,51.4,0.877806,187.77,277.565112,373.52,29.138449,0,1
380,-67,65,-95,MCS7,56.9,0.898293,43.25,-67,65,-95,MCS7,52.4,0.878263,248.9,686.254278,845.63,159.304198,0,0
381,-68,65,-95,MCS7,57.2,0.859914,43.865517,-67,65,-95,MCS7,54.1,0.888742,3.12,631.105237,853.17,238.835867,0.1,0
382,-68,65,-95,MCS7,56.9,0.896533,43.28,-68,65,-95,MCS7,52.9,0.884,682.01,759.00107,860.66,33.386987,0,0
383,-67,65,-95,MCS7,51.4,0.897402,38.906667,-67,65,-95,MCS7,43.6,0.883896,1.62,67.595708,751.56,86.944629,0.04,1
384,-67,65,-95,MCS7,56.7,0.897851,42.693333,-66,65,-95,MCS7,48.3,0.883947,323.53,741.55839,855.72,63.165696,0,0
385,-68,65,-95,MCS7,56.9,0.897809,43.523333,-68,65,-95,MCS7,54.1,0.882518,648.84,754.524655,843.99,33.890491,0,0
386,-67,65,-95,MCS7,56.9,0.898189,43.513333,-67,65,-95,MCS7,54.1,0.882543,682.9,754.171508,846.28,32.232097,0,0
387,-67,65,-95,MCS7,57.2,0.898482,43.533333,-67,65,-95,MCS7,54.9,0.881622,674.6,757.705553,849.77,31.900627,0,0
388,-69,65,-95,MCS7,56.9,0.899057,43.5,-67,65,-95,MCS7,54.9,0.881665,51.99,695.829541,854.19,188.865026,0.04,0
389,-68,65,-95,MCS7,35,0.899182,30.08,-67,65,-95,MCS7,35,0.881645,1.4,112.159524,739.99,176.688181,0,1
390,-68,65,-95,MCS7,57.2,0.901025,42.203333,-67,65,-95,MCS7,54.1,0.882507,678.11,753.867526,850.81,33.405442,0,0
391,-68,65,-95,MCS7,56.9,0.904734,44.110345,-67,65,-95,MCS7,54.9,0.844819,1.5,647.496646,891.67,222.638632,0.09,0
392,-68,65,-95,MCS7,56.6,0.903369,43.426667,-67,65,-95,MCS7,54.1,0.848969,76.4,748.113605,850.17,65.575985,0.01,0
393,-67,65,-95,MCS7,35,0.902875,20.12,-67,65,-95,MCS7,35,0.868777,1.62,80.8956,493.36,38.793257,0.01,1
394,-67,65,-95,MCS7,57.2,0.91211,42.533333,-65,65,-95,MCS7,54.1,0.88752,572.98,747.214707,845.98,44.544392,0,0
395,-66,65,-95,MCS7,55,0.909081,43.356667,-67,65,-95,MCS7,54.1,0.886475,675.43,757.811485,848.77,33.109565,0,0
396,-67,65,-95,MCS7,53.1,0.906825,43.41,-67,65,-95,MCS7,54.1,0.884835,673.02,758.781416,876.85,34.808797,0,0
397,-68,65,-95,MCS7,56.9,0.905694,43.426667,-67,65,-95,MCS7,54.1,0.883998,677.22,758.185021,849.05,32.217191,0,0
398,-67,65,-95,MCS7,56.9,0.904765,43.303333,-67,65,-95,MCS7,50,0.883662,150.58,685.505538,844.88,195.262195,0,0
399,-67,65,-95,MCS7,35,0.904711,10.682333,-67,65,-95,MCS7,35,0.883835,1.54,202.948414,808.5,167.313142,0,1
400,-67,65,-95,MCS7,57.2,0.905933,42.286667,-66,65,-95,MCS7,49.5,0.886723,637.66,761.453287,863.82,33.460202,0,0
401,-68,65,-95,MCS7,56.9,0.894734,43.755172,-67,65,-95,MCS7,52.9,0.8806,1.45,652.248994,891.03,214.34923,0.12,0
402,-67,65,-95,MCS7,56.9,0.899835,43.626667,-67,65,-95,MCS7,48.9,0.855786,542.6,750.546763,948.91,43.924989,0,0
403,-67,65,-95,MCS7,54.9,0.902374,43.02,-66,65,-95,MCS7,48.9,0.861847,153.69,402.55408,755.71,68.280879,0.06,1
404,-67,65,-95,MCS7,56.9,0.901435,43.42,-66,65,-95,MCS7,54.1,0.862092,407.77,696.874759,850.13,113.649391,0,0
405,-67,65,-95,MCS7,55.6,0.900511,43.243333,-67,65,-95,MCS7,54.1,0.866502,658.97,755.753415,876.36,33.962667,0,0
406,-68,65,-95,MCS7,56.9,0.899838,43.18,-67,65,-95,MCS7,52.9,0.868081,670.63,755.871195,836.22,32.3997,0,0
407,-67,65,-95,MCS7,56.9,0.900088,43.52,-67,65,-95,MCS7,54.9,0.870265,662.14,756.352784,851.64,34.718929,0,0
408,-67,65,-95,MCS7,52.1,0.90007,43.283333,-65,65,-95,MCS7,50,0.872849,207.3,728.0311,855.85,100.071567,0.03,0
409,-68,65,-95,MCS7,55.2,0.899516,43.1,-68,65,-95,MCS7,50.6,0.873429,294.93,420.041316,549.79,44.875655,0.01,1
410,-67,65,-95,MCS7,55.9,0.899322,43.16,-65,65,-95,MCS7,54.1,0.87493,467.69,722.652446,833.81,85.079419,0,0
411,-66,65,-95,MCS7,56.9,0.89168,43.727586,-66,65,-95,MCS7,54.1,0.848847,1.5,638.79173,909.56,236.236705,0.06,0
412,-67,65,-95,MCS7,56.9,0.893861,43.173333,-67,65,-95,MCS7,52.3,0.881112,675.68,757.240462,840.28,32.259118,0,0
413,-68,65,-95,MCS7,56.9,0.895135,42.916667,-68,65,-95,MCS7,52.9,0.884751,167.91,419.824622,816.71,77.336292,0.06,1
414,-68,65,-95,MCS7,55.2,0.895002,43.096667,-67,65,-95,MCS7,54.1,0.885188,337.61,693.041959,875.53,131.644887,0,0
415,-67,65,-95,MCS7,56.9,0.895588,43.43,-67,65,-95,MCS7,51.7,0.885307,671.01,755.268707,839.1,32.027424,0,0
416,-67,65,-95,MCS7,57.2,0.89638,43.703333,-66,65,-95,MCS7,52.9,0.885224,673.39,752.243732,856.5,32.830069,0,0
417,-68,65,-95,MCS7,55.9,0.897995,43.503333,-68,65,-95,MCS7,52.9,0.886448,661.47,753.742626,847.55,34.568283,0,0
418,-67,65,-95,MCS7,57.2,0.897823,43.126667,-66,65,-95,MCS7,54.1,0.885567,144.63,733.934836,855.52,114.280581,0.06,0
419,-68,65,-95,MCS7,52,0.897349,42.93,-65,65,-95,MCS7,52.9,0.885164,250.06,331.58093,431.92,33.683794,0,1
420,-68,65,-95,MCS7,57.2,0.897283,43.303333,-67,65,-95,MCS7,53.2,0.884836,314.04,686.170887,844.04,146.039416,0,0
421,-67,65,-95,MCS7,56.9,0.904243,44.189655,-67,65,-95,MCS7,54.1,0.850546,9.98,676.344038,868.77,178.52423,0.06,0
422,-67,65,-95,MCS7,56.9,0.899158,43.143333,-68,65,-95,MCS7,54.1,0.870527,660.6,758.360128,861.47,34.800738,0,0
423,-67,65,-95,MCS7,56.7,0.898926,43.24,-67,65,-95,MCS7,49.8,0.875185,142.41,289.963929,791.93,69.998449,0.07,1
424,-67,65,-95,MCS7,55,0.898416,43.233333,-67,65,-95,MCS7,50.3,0.879606,173.58,647.471563,868.57,210.744399,0,0
425,-66,65,-95,MCS7,56.9,0.898392,43.56,-65,65,-95,MCS7,54.1,0.879338,647.95,755.277226,848,31.849109,0,0
426,-69,65,-95,MCS7,56.9,0.89854,43.21,-67,65,-95,MCS7,54.1,0.879757,680.73,757.715063,844.91,32.879522,0,0
427,-67,65,-95,MCS7,57.2,0.898283,43.343333,-67,65,-95,MCS7,52.9,0.88028,665.02,755.893254,853.62,34.306763,0,0
428,-67,65,-95,MCS7,56.9,0.897797,43.176667,-67,65,-95,MCS7,54.9,0.880877,123.63,729.205362,849.72,129.920573,0.01,0
429,-67,65,-95,MCS7,56.9,0.897673,43.073333,-66,65,-95,MCS7,52.9,0.880805,162.88,269.288444,356.2,37.375524,0,1
430,-67,65,-95,MCS7,56.9,0.897434,43.176667,-67,65,-95,MCS7,54.1,0.880937,315.74,695.399603,843,134.439899,0,0
431,-68,65,-95,MCS7,56.9,0.89491,43.862069,-67,65,-95,MCS7,48.9,0.87509,1.49,644.698535,976.81,227.295253,0.09,0
432,-67,65,-95,MCS7,56.9,0.899167,43.393333,-68,65,-95,MCS7,54.9,0.88215,645.24,756.122684,869.86,35.559793,0,0
433,-67,65,-95,MCS7,51.4,0.899484,38.61,-67,65,-95,MCS7,44.4,0.882278,1.62,61.29456,444.58,61.066144,0.01,1
434,-69,65,-95,MCS7,57.2,0.89977,43.11,-67,65,-95,MCS7,54.1,0.88416,514.62,739.284653,821.35,49.557607,0,0
435,-67,65,-95,MCS7,57.2,0.899633,43.52,-67,65,-95,MCS7,54.1,0.88347,637.19,754.163007,839.89,33.302265,0,0
436,-67,65,-95,MCS7,56.7,0.899483,43.443333,-67,65,-95,MCS7,52.9,0.882884,667.75,756.112238,846.47,33.082496,0,0
437,-68,65,-95,MCS7,56.9,0.899045,43.273333,-65,65,-95,MCS7,54.1,0.882852,670,756.691992,870.31,35.019184,0,0
438,-68,65,-95,MCS7,56.6,0.899036,43.373333,-67,65,-95,MCS7,54.1,0.881665,51.78,673.595841,847.41,225.860566,0.02,0
439,-68,65,-95,MCS7,35,0.898821,29.383333,-67,65,-95,MCS7,34,0.881853,51.58,109.70057,783.46,167.020085,0,1
440,-67,65,-95,MCS7,56.9,0.900271,42.746667,-66,65,-95,MCS7,52.4,0.88242,678.53,753.462225,842.08,32.51093,0,0
441,-68,65,-95,MCS7,56.9,0.894909,43.924138,-67,65,-95,MCS7,48.3,0.862329,1.17,625.490691,854.06,241.606938,0.11,0
442,-67,65,-95,MCS7,56.9,0.896419,43.446667,-67,65,-95,MCS7,54.9,0.872661,667.34,754.810345,855.99,33.714598,0,0
443,-67,65,-95,MCS7,35,0.898233,20.45,-67,65,-95,MCS7,35,0.880273,1.57,89.625551,767.21,81.554819,0,1
444,-67,65,-95,MCS7,57.2,0.91052,42.44,-66,65,-95,MCS7,49.4,0.891032,287.38,738.472733,868.29,58.032635,0,0
445,-67,65,-95,MCS7,57.2,0.908398,43.493333,-67,65,-95,MCS7,52.9,0.890031,667.16,753.048608,868.08,32.885536,0,0
446,-67,65,-95,MCS7,56.9,0.907481,43.636667,-67,65,-95,MCS7,54.9,0.889891,424.52,755.521216,1048.66,46.568717,0,0
447,-68,65,-95,MCS7,56.9,0.90557,43.326667,-65,65,-95,MCS7,54.9,0.889413,665.74,753.818783,849.62,35.452527,0,0
448,-67,65,-95,MCS7,56.9,0.904955,43.513333,-66,65,-95,MCS7,54.1,0.888524,150.64,698.025362,859.18,176.475371,0,0
449,-67,65,-95,MCS7,35,0.904923,11.005333,-67,65,-95,MCS7,35,0.888787,1.62,204.006337,837.4,167.373649,0.02,1
450,-67,65,-95,MCS7,56.9,0.906691,42.343667,-67,65,-95,MCS7,54.1,0.891582,672.4,753.78489,849.59,32.977809,0,0
451,-67,65,-95,MCS7,56.9,0.898458,44.175862,-68,65,-95,MCS7,49.8,0.840359,1.1,647.751794,876.77,221.694249,0.1,0
452,-68,65,-95,MCS7,57.2,0.903002,43.476667,-67,65,-95,MCS7,54.1,0.847455,677.08,755.069087,865.9,30.999288,0,0
453,-68,65,-95,MCS7,56.6,0.901586,43.273333,-67,65,-95,MCS7,54.1,0.860602,177.72,431.065657,677.73,62.247043,0.01,1
454,-66,65,-95,MCS7,56.9,0.902051,43.3,-68,65,-95,MCS7,54.1,0.868005,407.48,701.90524,866.01,100.629679,0,0
455,-67,65,-95,MCS7,56.9,0.901108,43.493333,-67,65,-95,MCS7,54.1,0.871363,657.09,753.109322,838.11,34.169774,0,0
456,-67,65,-95,MCS7,56.9,0.900824,43.516667,-67,65,-95,MCS7,54.1,0.872491,665.31,753.704651,832.9,32.32371,0,0
457,-67,65,-95,MCS7,56.7,0.900544,43.34,-65,65,-95,MCS7,52.9,0.871554,661.32,758.399916,844.65,33.457441,0,0
458,-67,65,-95,MCS7,56.9,0.900445,43.616667,-68,65,-95,MCS7,54.1,0.874402,277.55,709.614967,898.71,112.171623,0.03,0
459,-67,65,-95,MCS7,56.9,0.900242,42.943333,-67,65,-95,MCS7,48.9,0.875031,272.41,440.714763,541.62,44.807028,0.03,1
460,-67,65,-95,MCS7,56.9,0.899979,43.426667,-68,65,-95,MCS7,49.8,0.875603,441.5,720.708396,842.62,89.509361,0,0
461,-66,65,-95,MCS7,53.8,0.890654,44.144828,-67,65,-95,MCS7,54,0.85761,25.34,667.120315,874.96,193.942389,0.09,0
462,-67,65,-95,MCS7,57.2,0.901638,43.406667,-66,65,-95,MCS7,54.1,0.870985,670.26,754.305147,829.79,31.434644,0,0
463,-66,65,-95,MCS7,56.6,0.900295,43.25,-67,65,-95,MCS7,49.4,0.876566,271.56,396.549955,768.59,73.098505,0.01,1
464,-69,65,-95,MCS7,56.9,0.899499,43.166667,-68,65,-95,MCS7,54.9,0.87936,372.27,692.745129,827.09,121.334063,0,0
465,-67,65,-95,MCS7,56.9,0.899072,43.38,-68,65,-95,MCS7,54.1,0.879461,663.94,757.818952,869.88,32.42582,0,0
466,-67,65,-95,MCS7,56.9,0.899272,43.55,-66,65,-95,MCS7,51.4,0.879877,679.93,754.34263,892.04,33.522387,0,0
467,-67,65,-95,MCS7,57.2,0.899331,43.53,-67,65,-95,MCS7,54,0.878665,663.77,753.438668,838.97,32.848744,0,0
468,-67,65,-95,MCS7,57.2,0.899633,43.663333,-65,65,-95,MCS7,54.9,0.88011,55.86,716.126176,852.83,127.5087,0.06,0
469,-68,65,-95,MCS7,56.9,0.899836,43.1,-67,65,-95,MCS7,54.1,0.880138,204.92,332.625164,467.99,43.819041,0,1
470,-68,65,-95,MCS7,56.9,0.899231,43.003333,-68,65,-95,MCS7,50.2,0.880351,304.81,700.844768,847.29,133.88893,0,0
471,-68,65,-95,MCS7,48.8,0.895773,43.813793,-66,65,-95,MCS7,54.1,0.858753,1.61,669.289604,852.9,196.814319,0.03,0
472,-68,65,-95,MCS7,57.2,0.898503,43.32,-68,65,-95,MCS7,51.5,0.873352,682.61,759.398982,869.8,33.779012,0,0
473,-67,65,-95,MCS7,56.9,0.898764,42.986667,-67,65,-95,MCS7,54.9,0.879483,72.73,291.391805,766.45,73.027963,0.04,1
474,-67,65,-95,MCS7,56.9,0.897344,43.19,-68,65,-95,MCS7,52.1,0.880752,209.9,642.761634,848.54,199.291539,0,0
475,-67,65,-95,MCS7,54.9,0.89799,43.343333,-67,65,-95,MCS7,54.1,0.880744,668.56,762.162966,872.49,33.362838,0,0
476,-67,65,-95,MCS7,56.9,0.897511,43.126667,-67,65,-95,MCS7,51.4,0.879486,632,758.171716,843.11,33.894732,0,0
477,-68,65,-95,MCS7,53.4,0.897487,43.216667,-67,65,-95,MCS7,53.5,0.879656,664.48,756.620688,844.93,34.297397,0,0
478,-67,65,-95,MCS7,56.9,0.897822,43.516667,-65,65,-95,MCS7,52.9,0.879961,100.69,709.989634,854.12,150.174045,0,0
479,-67,65,-95,MCS7,56.9,0.898222,43.226667,-66,65,-95,MCS7,51.7,0.880179,137.51,260.957032,351.68,42.980147,0.01,1
480,-67,65,-95,MCS7,56.9,0.898043,43.37,-68,65,-95,MCS7,53.7,0.880579,179.34,666.834421,843.28,184.267799,0,0
481,-67,65,-95,MCS7,56.7,0.896659,43.748276,-67,65,-95,MCS7,54.1,0.879591,1.5,665.697489,929.02,210.92839,0.09,0
482,-67,65,-95,MCS7,56.9,0.897167,43.233333,-68,65,-95,MCS7,51.8,0.8826,677.75,757.673498,854.62,32.529035,0,0
483,-67,65,-95,MCS7,51.4,0.898127,38.706667,-68,65,-95,MCS7,44.4,0.886089,1.58,67.038809,754.12,76.098881,0.03,1
484,-67,65,-95,MCS7,56.9,0.898311,42.833333,-68,65,-95,MCS7,54.1,0.884596,409.62,747.51897,847.83,55.20744,0,0
485,-68,65,-95,MCS7,56.9,0.898204,43.393333,-67,65,-95,MCS7,52.7,0.8838,661.02,755.562252,846.52,32.951018,0,0
486,-68,65,-95,MCS7,56.9,0.89852,43.353333,-68,65,-95,MCS7,54.1,0.883573,666.48,757.104244,847.16,31.989722,0,0
487,-67,65,-95,MCS7,56.9,0.898799,43.463333,-68,65,-95,MCS7,51.2,0.883165,680.21,756.392261,842.36,32.758739,0,0
488,-68,65,-95,MCS7,56.9,0.89919,43.34,-66,65,-95,MCS7,54.1,0.883021,51.89,700.951919,888.04,191.823859,0.03,0
489,-67,65,-95,MCS7,35,0.899133,29.453333,-65,65,-95,MCS7,35,0.883021,1.29,109.38102,741,168.407239,0.01,1
490,-69,65,-95,MCS7,57.2,0.900859,42.713333,-67,65,-95,MCS7,54.1,0.883747,678.22,758.830794,862.46,34.814734,0,0
491,-68,65,-95,MCS7,56.9,0.890514,43.689655,-66,65,-95,MCS7,52.9,0.879417,1.56,657.353706,871.57,223.18673,0.12,0
492,-68,65,-95,MCS7,56.9,0.896914,43.413333,-66,65,-95,MCS7,50.8,0.883279,342.47,748.603195,846.66,46.003366,0.01,0
493,-67,65,-95,MCS7,35,0.898947,20.11,-67,65,-95,MCS7,35,0.883984,1.5,77.264808,197.83,13.240598,0,1
494,-67,65,-95,MCS7,35,0.910848,42.763333,-68,65,-95,MCS7,54.9,0.895523,449.94,745.467797,845.39,50.654921,0,0
495,-68,65,-95,MCS7,57.2,0.908088,43.32,-67,65,-95,MCS7,54.1,0.892904,679.22,755.683813,847.75,33.70391,0,0
496,-68,65,-95,MCS7,56.9,0.907103,43.553333,-67,65,-95,MCS7,54.9,0.891158,672.8,755.311622,846.19,33.448536,0,0
497,-67,65,-95,MCS7,56.9,0.905713,43.243333,-67,65,-95,MCS7,49.1,0.889216,682.49,757.920109,855.23,33.370396,0,0
498,-68,65,-95,MCS7,55.8,0.904665,43.24,-68,65,-95,MCS7,54.1,0.887819,150.58,698.661175,870.46,186.657187,0,0
499,-67,65,-95,MCS7,35,0.904417,10.830667,-67,65,-95,MCS7,35,0.887632,1.56,202.248898,834.83,166.774713,0.02,1
500,-69,65,-95,MCS7,56.9,0.906276,42.486667,-66,65,-95,MCS7,54.1,0.889443,663.01,754.442677,852.4,32.445963,0,0
